(tensor(1.2339, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.5612, device='cuda:0', grad_fn=<AddBackward0>), 1980)
(tensor(1.1428, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.0232, device='cuda:0', grad_fn=<AddBackward0>), 1990)
(tensor(1.0087, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.8215, device='cuda:0', grad_fn=<AddBackward0>), 2000)
(tensor(1.2135, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.7878, device='cuda:0', grad_fn=<AddBackward0>), 2010)
(tensor(0.9749, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.3947, device='cuda:0', grad_fn=<AddBackward0>), 2020)
(tensor(0.7522, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.0245, device='cuda:0', grad_fn=<AddBackward0>), 2030)
(tensor(0.6816, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.2069, device='cuda:0', grad_fn=<AddBackward0>), 2040)
(tensor(0.5181, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.3607, device='cuda:0', grad_fn=<AddBackward0>), 2050)
(tensor(0.9601, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.2102, device='cuda:0', grad_fn=<AddBackward0>), 2060)
(tensor(0.4576, device='cuda:0', grad_fn=<MeanBackward0>), tensor(2.1514, device='cuda:0', grad_fn=<AddBackward0>), 2070)
(tensor(1.6340, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.7694, device='cuda:0', grad_fn=<AddBackward0>), 2080)
(tensor(1.2669, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.0324, device='cuda:0', grad_fn=<AddBackward0>), 2090)
(tensor(1.2691, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.9279, device='cuda:0', grad_fn=<AddBackward0>), 2100)
(tensor(1.2708, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.7655, device='cuda:0', grad_fn=<AddBackward0>), 2110)
(tensor(0.8774, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.4012, device='cuda:0', grad_fn=<AddBackward0>), 2120)
(tensor(1.2482, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.8984, device='cuda:0', grad_fn=<AddBackward0>), 2130)
(tensor(2.4196, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.7048, device='cuda:0', grad_fn=<AddBackward0>), 2140)
(tensor(1.3702, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.6417, device='cuda:0', grad_fn=<AddBackward0>), 2150)
(tensor(1.4067, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.6874, device='cuda:0', grad_fn=<AddBackward0>), 2160)
(tensor(1.0687, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.1314, device='cuda:0', grad_fn=<AddBackward0>), 2170)
(tensor(0.7289, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.2199, device='cuda:0', grad_fn=<AddBackward0>), 2180)
(tensor(1.4652, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.8384, device='cuda:0', grad_fn=<AddBackward0>), 2190)
(tensor(2.5538, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.4953, device='cuda:0', grad_fn=<AddBackward0>), 2200)
(tensor(1.6524, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.5099, device='cuda:0', grad_fn=<AddBackward0>), 2210)
(tensor(1.3550, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.0123, device='cuda:0', grad_fn=<AddBackward0>), 2220)
(tensor(1.3877, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.0544, device='cuda:0', grad_fn=<AddBackward0>), 2230)
(tensor(0.5708, device='cuda:0', grad_fn=<MeanBackward0>), tensor(2.1954, device='cuda:0', grad_fn=<AddBackward0>), 2240)
(tensor(0.6487, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.4638, device='cuda:0', grad_fn=<AddBackward0>), 2250)
(tensor(1.7691, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.9085, device='cuda:0', grad_fn=<AddBackward0>), 2260)
(tensor(1.0341, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.2039, device='cuda:0', grad_fn=<AddBackward0>), 2270)
(tensor(1.0480, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.0613, device='cuda:0', grad_fn=<AddBackward0>), 2280)
(tensor(0.8525, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.2380, device='cuda:0', grad_fn=<AddBackward0>), 2290)
(tensor(0.9947, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.0996, device='cuda:0', grad_fn=<AddBackward0>), 2300)
(tensor(1.1326, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.7935, device='cuda:0', grad_fn=<AddBackward0>), 2310)
(tensor(0.8761, device='cuda:0', grad_fn=<MeanBackward0>), tensor(0.9491, device='cuda:0', grad_fn=<AddBackward0>), 2320)
(tensor(0.6445, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.3758, device='cuda:0', grad_fn=<AddBackward0>), 2330)
(tensor(0.7506, device='cuda:0', grad_fn=<MeanBackward0>), tensor(1.3796, device='cuda:0', grad_fn=<AddBackward0>), 2340)
